"","FG.fine","FG","Species","Family","state","Location","biom","ID","biom94","biom.change","bodysize","coralmassives","coralencrusting","coralbranching","macroalgae","complexity","Management"
"2312","Piscivore","Piscivore","Epinephelus coeruleopunctatus","Serranidae","Shifted","Praslin SW Patch",16.02674238,"Praslin SW Patch Epinephelus coeruleopunctatus",0,3.205348476,31.3846153846154,0.375,2.75,5.875,11.875,2.625,"Fished"
"2318","Herbivore Browser","Herbivore","Siganus argenteus","Siganidae","Shifted","Praslin SW Patch",0,"Praslin SW Patch Siganus argenteus",50.09326502,-42.25688261,22.9469578783151,0.375,2.75,5.875,11.875,2.625,"Fished"
"2319","Herbivore Grazer","Herbivore","Siganus puelloides","Siganidae","Shifted","Praslin SW Patch",39.84676212,"Praslin SW Patch Siganus puelloides",24.29191465,32.5051997300945,24.8965517241379,0.375,2.75,5.875,11.875,2.625,"Fished"
"2320","Herbivore Grazer","Herbivore","Siganus stellatus","Siganidae","Shifted","Praslin SW Patch",26.51226167,"Praslin SW Patch Siganus stellatus",0,11.9770295587,24.5566037735849,0.375,2.75,5.875,11.875,2.625,"Fished"
"2321","Herbivore Browser","Herbivore","Siganus sutor","Siganidae","Shifted","Praslin SW Patch",134.76975455,"Praslin SW Patch Siganus sutor",0,46.4228132843,20.4250248262165,0.375,2.75,5.875,11.875,2.625,"Fished"
"2322","Invertivore","Invertivore","Zanclus cornutus","Zanclidae","Shifted","Praslin SW Patch",0,"Praslin SW Patch Zanclus cornutus",12.67973458,-9.9388856104,13.9429347826087,0.375,2.75,5.875,11.875,2.625,"Fished"
"2323","Herbivore Grazer","Herbivore","Acanthurus leucosternon","Acanthuridae","Shifted","Ste Anne Carbonate",0,"Ste Anne Carbonate Acanthurus leucosternon",18.8847971,-18.8847971,16.0612244897959,6,0.125,9.25,33.5,2.0625,"Protected"
"2325","Herbivore Grazer","Herbivore","Acanthurus nigrofuscus","Acanthuridae","Shifted","Ste Anne Carbonate",13.783074006,"Ste Anne Carbonate Acanthurus nigrofuscus",0,5.51322960243301,13.7090301003344,6,0.125,9.25,33.5,2.0625,"Protected"
"2329","Herbivore Grazer","Herbivore","Ctenochaetus striatus","Acanthuridae","Shifted","Ste Anne Carbonate",5.991230177,"Ste Anne Carbonate Ctenochaetus striatus",3.0692030645,-1.8709570291,16.3412042502952,6,0.125,9.25,33.5,2.0625,"Protected"
"2330","Herbivore Grazer","Herbivore","Ctenochaetus truncatus","Acanthuridae","Shifted","Ste Anne Carbonate",0,"Ste Anne Carbonate Ctenochaetus truncatus",16.58996879,-16.58996879,14.8716707021792,6,0.125,9.25,33.5,2.0625,"Protected"
"2333","Herbivore Grazer","Herbivore","Zebrasoma desjardinii","Acanthuridae","Shifted","Ste Anne Carbonate",4.1214429,"Ste Anne Carbonate Zebrasoma desjardinii",22.7692967145,-20.3241208563997,17.58125,6,0.125,9.25,33.5,2.0625,"Protected"
"2336","Mixed-diet Feeder","Mixed-diet Feeder","Chaetodon auriga","Chaetodontidae","Shifted","Ste Anne Carbonate",4.15498631333333,"Ste Anne Carbonate Chaetodon auriga",12.045813224,-10.1108183465333,12.5583941605839,6,0.125,9.25,33.5,2.0625,"Protected"
"2340","Mixed-diet Feeder","Mixed-diet Feeder","Chaetodon lunula","Chaetodontidae","Shifted","Ste Anne Carbonate",4.91275075,"Ste Anne Carbonate Chaetodon lunula",0,1.9651003,13.7194244604317,6,0.125,9.25,33.5,2.0625,"Protected"
"2343","Corallivore","Corallivore","Chaetodon trifascialis","Chaetodontidae","Shifted","Ste Anne Carbonate",3.9133518715,"Ste Anne Carbonate Chaetodon trifascialis",1.741405454,-0.9587350797,10.7625,6,0.125,9.25,33.5,2.0625,"Protected"
"2344","Corallivore","Corallivore","Chaetodon trifasciatus","Chaetodontidae","Shifted","Ste Anne Carbonate",17.2712398393333,"Ste Anne Carbonate Chaetodon trifasciatus",4.2726446362,2.84733455559729,11.175,6,0.125,9.25,33.5,2.0625,"Protected"
"2345","Mixed-diet Feeder","Mixed-diet Feeder","Chaetodon xanthocephalus","Chaetodontidae","Shifted","Ste Anne Carbonate",0,"Ste Anne Carbonate Chaetodon xanthocephalus",9.8255015,-9.8255015,15.453125,6,0.125,9.25,33.5,2.0625,"Protected"
"2346","Corallivore","Corallivore","Chaetodon zanzibarensis","Chaetodontidae","Shifted","Ste Anne Carbonate",3.505307028,"Ste Anne Carbonate Chaetodon zanzibarensis",4.231397051,-3.5303356454,11.0076335877863,6,0.125,9.25,33.5,2.0625,"Protected"
"2349","Invertivore","Invertivore","Plectorhinchus orientalis","Haemulidae","Shifted","Ste Anne Carbonate",0,"Ste Anne Carbonate Plectorhinchus orientalis",64.87497042,-48.482618582,32.1014492753623,6,0.125,9.25,33.5,2.0625,"Protected"
